User Code,BSI Code,Authority Name,Preferred,Authority Title,County ID
BSI00360097,360097,YONKERS,N,CITY,WESTCHESTER
BSI00370000,370000,NORTH CAROLINA,N,STATE,
BSI00380000,380000,NORTH DAKOTA,N,STATE,
BSI00390000,390000,OHIO,N,STATE,
BSI00390001,390001,ADA EVSD,N,SCHOOL DISTRICT,HARDIN
BSI00390002,390002,ANNA LSD,N,SCHOOL DISTRICT,SHELBY
BSI00390003,390003,ANSONIA LSD,N,SCHOOL DISTRICT,DARKE
BSI00390004,390004,ANTWERP LSD,N,SCHOOL DISTRICT,PAULDING
BSI00390005,390005,ARCANUM BUTLER LSD,N,SCHOOL DISTRICT,DARKE
BSI00390006,390006,ARLINGTON LSD,N,SCHOOL DISTRICT,HANCOCK
BSI00390007,390007,BRADFORD EVSD,N,SCHOOL DISTRICT,MIAMI
BSI00390008,390008,BUCKEYE CENTRAL LSD,N,SCHOOL DISTRICT,CRAWFORD
BSI00390009,390009,BUCKEYE VALLEY LSD,N,SCHOOL DISTRICT,DELAWARE
BSI00390010,390010,NATIONAL TRAIL LSD,N,SCHOOL DISTRICT,PREBLE
BSI00390011,390011,CANAL WINCHESTER LSD,N,SCHOOL DISTRICT,FRANKLIN
BSI00390012,390012,CEDAR CLIFF LSD,N,SCHOOL DISTRICT,GREENE
BSI00390013,390013,CENTERBURG LSD,N,SCHOOL DISTRICT,KNOX
BSI00390014,390014,CENTRAL LSD,N,SCHOOL DISTRICT,DEFIANCE
BSI00390015,390015,COLDWATER EVSD,N,SCHOOL DISTRICT,MERCER
BSI00390016,390016,CONTINENTAL LSD,N,SCHOOL DISTRICT,PUTNAM
BSI00390017,390017,CORY-RAWSON LSD,N,SCHOOL DISTRICT,HANCOCK
BSI00390018,390018,CRESTVIEW LSD,N,SCHOOL DISTRICT,COLUMBIANA
BSI00390019,390019,DANVILLE LSD,N,SCHOOL DISTRICT,KNOX
BSI00390020,390020,DEFIANCE CSD,N,SCHOOL DISTRICT,DEFIANCE
BSI00390021,390021,EDGERTON LSD,N,SCHOOL DISTRICT,WILLIAMS
BSI00390022,390022,ELMWOOD LSD,N,SCHOOL DISTRICT,WOOD
BSI00390023,390023,EVERGREEN LSD,N,SCHOOL DISTRICT,FULTON
BSI00390024,390024,FAIRBANKS LSD,N,SCHOOL DISTRICT,UNION
BSI00390025,390025,FAIRBORN CSD,N,SCHOOL DISTRICT,GREENE
BSI00390026,390026,FAIRFIELD UNION LSD,N,SCHOOL DISTRICT,FAIRFIELD
BSI00390027,390027,FAIRLAWN LSD,N,SCHOOL DISTRICT,SHELBY
BSI00390028,390028,FORT RECOVERY LSD,N,SCHOOL DISTRICT,MERCER
BSI00390029,390029,GORHAM FAYETTE LSD,N,SCHOOL DISTRICT,FULTON
BSI00390030,390030,GOSHEN LSD,N,SCHOOL DISTRICT,CLERMONT
BSI00390031,390031,GREENEVIEW LSD,N,SCHOOL DISTRICT,GREENE
BSI00390032,390032,GREENVILLE CSD,N,SCHOOL DISTRICT,DARKE
BSI00390033,390033,HARDIN-HOUSTON LSD,N,SCHOOL DISTRICT,SHELBY
BSI00390034,390034,HARDIN NORTHERN LSD,N,SCHOOL DISTRICT,HARDIN
BSI00390035,390035,HICKSVILLE EVSD,N,SCHOOL DISTRICT,DEFIANCE
BSI00390036,390036,HIGHLAND LSD,N,SCHOOL DISTRICT,MORROW
BSI00390037,390037,HILLSBORO CSD,N,SCHOOL DISTRICT,HIGHLAND
BSI00390038,390038,HOLGATE LSD,N,SCHOOL DISTRICT,HENRY
BSI00390039,390039,LEIPSIC LSD,N,SCHOOL DISTRICT,PUTNAM
BSI00390040,390040,LIBERTY UNION-THURSTON LSD,N,SCHOOL DISTRICT,FAIRFIELD
BSI00390041,390041,LOUDONVILLE-PERRYSVILLE EVSD,N,SCHOOL DISTRICT,ASHLAND
BSI00390042,390042,MADISON LSD,N,SCHOOL DISTRICT,BUTLER
BSI00390043,390043,MCCOMB LSD,N,SCHOOL DISTRICT,HANCOCK
BSI00390044,390044,MIAMI EAST LSD,N,SCHOOL DISTRICT,MIAMI
BSI00390045,390045,MILLER CITY-NEW CLEVELAND LSD,N,SCHOOL DISTRICT,PUTNAM
BSI00390046,390046,MISSISSINAWA VALLEY LSD,N,SCHOOL DISTRICT,DARKE
BSI00390047,390047,NEW LONDON LSD,N,SCHOOL DISTRICT,HURON
BSI00390048,390048,NEW MIAMI LSD,N,SCHOOL DISTRICT,BUTLER
BSI00390049,390049,NEW RIEGEL LSD,N,SCHOOL DISTRICT,SENECA
BSI00390050,390050,NEWTON LSD,N,SCHOOL DISTRICT,MIAMI
BSI00390051,390051,NORTH UNION LSD,N,SCHOOL DISTRICT,UNION
BSI00390052,390052,NORTHMOR LSD,N,SCHOOL DISTRICT,MORROW
BSI00390053,390053,NORTHWESTERN LSD,N,SCHOOL DISTRICT,WAYNE
BSI00390054,390054,NORWALK CSD,N,SCHOOL DISTRICT,HURON
BSI00390055,390055,OBERLIN CSD,N,SCHOOL DISTRICT,LORAIN
BSI00390056,390056,OTTAWA-GLANDORF LSD,N,SCHOOL DISTRICT,PUTNAM
BSI00390057,390057,PAINT VALLEY LSD,N,SCHOOL DISTRICT,ROSS
BSI00390058,390058,PATRICK HENRY LSD,N,SCHOOL DISTRICT,HENRY
BSI00390059,390059,PAULDING EVSD,N,SCHOOL DISTRICT,PAULDING
BSI00390060,390060,PERRYSBURG EVSD,N,SCHOOL DISTRICT,WOOD
BSI00390061,390061,PICKERINGTON LSD,N,SCHOOL DISTRICT,FAIRFIELD
BSI00390062,390062,PIQUA CSD,N,SCHOOL DISTRICT,MIAMI
BSI00390063,390063,PLYMOUTH-SHILOH LSD,N,SCHOOL DISTRICT,RICHLAND
BSI00390064,390064,PREBLE SHAWNEE LSD,N,SCHOOL DISTRICT,PREBLE
BSI00390065,390065,REYNOLDSBURG CSD,N,SCHOOL DISTRICT,FRANKLIN
BSI00390066,390066,RIDGEMONT LSD,N,SCHOOL DISTRICT,HARDIN
BSI00390067,390067,RUSSIA LSD,N,SCHOOL DISTRICT,SHELBY
BSI00390068,390068,SOUTH CENTRAL LSD,N,SCHOOL DISTRICT,HURON
BSI00390069,390069,SOUTHEASTERN LSD,N,SCHOOL DISTRICT,CLARK
BSI00390070,390070,SOUTHWEST LICKING LSD,N,SCHOOL DISTRICT,LICKING
BSI00390071,390071,SPRINGFIELD LSD,N,SCHOOL DISTRICT,MAHONING
BSI00390072,390072,STRYKER LSD,N,SCHOOL DISTRICT,WILLIAMS
BSI00390073,390073,TEAYS VALLEY LSD,N,SCHOOL DISTRICT,PICKAWAY
BSI00390074,390074,TRI-VILLAGE LSD,N,SCHOOL DISTRICT,DARKE
BSI00390075,390075,TRIAD LSD,N,SCHOOL DISTRICT,CHAMPAIGN
BSI00390076,390076,TRIMBLE LSD,N,SCHOOL DISTRICT,ATHENS
BSI00390077,390077,UNION-SCIOTO LSD,N,SCHOOL DISTRICT,ROSS
BSI00390078,390078,UNITED LSD,N,SCHOOL DISTRICT,COLUMBIANA
BSI00390079,390079,VALLEY VIEW LSD,N,SCHOOL DISTRICT,MONTGOMERY
BSI00390080,390080,WAPAKONETA CSD,N,SCHOOL DISTRICT,AUGLAIZE
BSI00390081,390081,WAYNE TRACE LSD,N,SCHOOL DISTRICT,PAULDING
BSI00390082,390082,WAYNESFIELD-GOSHEN LSD,N,SCHOOL DISTRICT,AUGLAIZE
BSI00390083,390083,WELLINGTON EVSD,N,SCHOOL DISTRICT,LORAIN
BSI00390084,390084,WEST BRANCH LSD,N,SCHOOL DISTRICT,MAHONING
BSI00390085,390085,WEST LIBERTY-SALEM LSD,N,SCHOOL DISTRICT,CHAMPAIGN
BSI00390086,390086,WESTERN RESERVE LSD,N,SCHOOL DISTRICT,HURON
BSI00390087,390087,WYOMING CSD,N,SCHOOL DISTRICT,HAMILTON
BSI00390089,390089,BERKSHIRE LSD,N,SCHOOL DISTRICT,GEAUGA
BSI00390090,390090,BOWLING GREEN CSD,N,SCHOOL DISTRICT,WOOD
BSI00390091,390091,EATON CSD,N,SCHOOL DISTRICT,PREBLE
BSI00390092,390092,FRANKLIN MONROE LSD,N,SCHOOL DISTRICT,DARKE
BSI00390093,390093,SPENCERVILLE LSD,N,SCHOOL DISTRICT,ALLEN
BSI00390094,390094,FORT LORAMIE LSD,N,SCHOOL DISTRICT,SHELBY
BSI00390095,390095,MOUNT GILEAD EVSD,N,SCHOOL DISTRICT,MORROW
BSI00390096,390096,RIVERDALE LSD,N,SCHOOL DISTRICT,HARDIN
BSI00390097,390097,RIVERSIDE LSD,N,SCHOOL DISTRICT,LOGAN
BSI00390098,390098,BIG WALNUT LSD,N,SCHOOL DISTRICT,DELAWARE
BSI00390099,390099,JEFFERSON LSD,N,SCHOOL DISTRICT,MADISON
BSI00390100,390100,LIBERTY-BENTON LSD,N,SCHOOL DISTRICT,HANCOCK
BSI00390101,390101,VINTON COUNTY LSD,N,SCHOOL DISTRICT,VINTON
BSI00390102,390102,BARNESVILLE EVSD,N,SCHOOL DISTRICT,BELMONT
BSI00390103,390103,CLERMONT NORTHEASTERN LSD,N,SCHOOL DISTRICT,CLERMONT
BSI00390104,390104,COLUMBUS GROVE LSD,N,SCHOOL DISTRICT,PUTNAM
BSI00390105,390105,PARKWAY LSD,N,SCHOOL DISTRICT,MERCER
BSI00390106,390106,UPPER SANDUSKY EVSD,N,SCHOOL DISTRICT,WYANDOT
BSI00390107,390107,VANLUE LSD,N,SCHOOL DISTRICT,HANCOCK
BSI00390108,390108,MECHANICSBURG EVSD,N,SCHOOL DISTRICT,CHAMPAIGN
BSI00390109,390109,BLOOM-CARROLL LSD,N,SCHOOL DISTRICT,FAIRFIELD
BSI00390110,390110,ZANE TRACE,N,SCHOOL DISTRICT,ROSS
BSI00390111,390111,MASSILLON CSD,N,SCHOOL DISTRICT,STARK
BSI00390112,390112,NEW LEBANON LSD,N,SCHOOL DISTRICT,MONTGOMERY
BSI00390113,390113,NORTHRIDGE LSD,N,SCHOOL DISTRICT,LICKING
BSI00390114,390114,XENIA COMMUNITY CSD,N,SCHOOL DISTRICT,GREENE
BSI00390115,390115,NEWARK CSD,N,SCHOOL DISTRICT,LICKING
BSI00390116,390116,BELLEVUE CSD,N,SCHOOL DISTRICT,HURON
BSI00390117,390117,LEDGEMONT LSD,N,SCHOOL DISTRICT,GEAUGA
BSI00390118,390118,YELLOW SPRINGS EVSD,N,SCHOOL DISTRICT,GREENE
BSI00390119,390119,CARLISLE LSD,N,SCHOOL DISTRICT,WARREN
BSI00390121,390121,GREENFIELD EVSD,N,SCHOOL DISTRICT,HIGHLAND
BSI00390122,390122,JOHNSTOWN-MONROE LSD,N,SCHOOL DISTRICT,LICKING
BSI00390123,390123,PETTISVILLE LSD,N,SCHOOL DISTRICT,FULTON
BSI00390124,390124,RICHMOND HEIGHTS LSD,N,SCHOOL DISTRICT,CUYAHOGA
BSI00390125,390125,VAN WERT CSD,N,SCHOOL DISTRICT,VAN WERT
BSI00390126,390126,WALNUT TOWNSHIP LSD,N,SCHOOL DISTRICT,FAIRFIELD
BSI00391001,391001,ADA,N,VILLAGE,HARDIN
BSI00391002,391002,ADDYSTON,N,VILLAGE,HAMILTON
BSI00391003,391003,AKRON,N,CITY,SUMMIT
BSI00391004,391004,ALGER,N,VILLAGE,HARDIN
BSI00391005,391005,ALLIANCE,N,CITY,STARK
BSI00391006,391006,ALVORDTON,N,VILLAGE,WILLIAMS
BSI00391007,391007,AMBERLEY,N,VILLAGE,HAMILTON
BSI00391008,391008,AMHERST,N,CITY,LORAIN
BSI00391009,391009,ANDOVER,N,VILLAGE,ASHTABULA
BSI00391010,391010,ANNA,N,VILLAGE,SHELBY
BSI00391011,391011,ANSONIA,N,VILLAGE,DARKE
BSI00391012,391012,APPLE CREEK,N,VILLAGE,WAYNE
BSI00391013,391013,ARCANUM,N,VILLAGE,DARKE
BSI00391014,391014,ARCHBOLD,N,VILLAGE,FULTON
BSI00391015,391015,ARLINGTON,N,VILLAGE,HANCOCK
BSI00391016,391016,ARLINGTON HEIGHTS,N,VILLAGE,HAMILTON
BSI00391017,391017,ASHLAND,N,CITY,ASHLAND
BSI00391018,391018,ASHTABULA,N,CITY,ASHTABULA
BSI00391019,391019,ATHENS,N,CITY,ATHENS
BSI00391020,391020,AURORA,N,CITY,PORTAGE
BSI00391021,391021,AVON,N,CITY,LORAIN
BSI00391022,391022,AVON LAKE,N,CITY,LORAIN
BSI00391023,391023,BALTIC,N,VILLAGE,TUSCARAWAS
BSI00391024,391024,BALTIMORE,N,VILLAGE,FAIRFIELD
BSI00391025,391025,BARBERTON,N,CITY,SUMMIT
BSI00391026,391026,BARNESVILLE,N,VILLAGE,BELMONT
BSI00391027,391027,BATAVIA,N,VILLAGE,CLERMONT
BSI00391028,391028,BAY VILLAGE,N,CITY,CUYAHOGA
BSI00391029,391029,BEACH CITY,N,VILLAGE,STARK
BSI00391030,391030,BEACHWOOD,N,CITY,CUYAHOGA
BSI00391031,391031,BEDFORD,N,CITY,CUYAHOGA
BSI00391032,391032,BEDFORD HEIGHTS,N,CITY,CUYAHOGA
BSI00391033,391033,BELLAIRE,N,VILLAGE,BELMONT
BSI00391034,391034,BELLE CENTER,N,VILLAGE,LOGAN
BSI00391035,391035,BELLEFONTAINE,N,CITY,LOGAN
BSI00391036,391036,BELLEVUE,N,CITY,HURON
BSI00391037,391037,BELLVILLE,N,VILLAGE,RICHLAND
BSI00391038,391038,BELPRE,N,CITY,WASHINGTON
BSI00391039,391039,BENTLEYVILLE,N,VILLAGE,CUYAHOGA
BSI00391040,391040,BEREA,N,CITY,CUYAHOGA
BSI00391041,391041,BEVERLY,N,VILLAGE,WASHINGTON
BSI00391042,391042,BEXLEY,N,CITY,FRANKLIN
BSI00391043,391043,BLOOMDALE,N,VILLAGE,WOOD
BSI00391044,391044,BLUE ASH,N,CITY,HAMILTON
BSI00391045,391045,BLUFFTON,N,VILLAGE,ALLEN
BSI00391046,391046,BOLIVAR,N,VILLAGE,TUSCARAWAS
BSI00391047,391047,BOSTON HEIGHTS,N,VILLAGE,SUMMIT
BSI00391048,391048,BOTKINS,N,VILLAGE,SHELBY
BSI00391049,391049,BOWERSTON,N,VILLAGE,HARRISON
BSI00391050,391050,BOWLING GREEN,N,CITY,WOOD
BSI00391051,391051,BRADFORD,N,VILLAGE,MIAMI
BSI00391052,391052,BRADNER,N,VILLAGE,WOOD
BSI00391053,391053,BRADY LAKE,N,VILLAGE,PORTAGE
BSI00391054,391054,BRATENAHL,N,VILLAGE,CUYAHOGA
BSI00391055,391055,BRECKSVILLE,N,CITY,CUYAHOGA
BSI00391056,391056,BREMEN,N,VILLAGE,FAIRFIELD
BSI00391057,391057,BREWSTER,N,VILLAGE,STARK
BSI00391058,391058,BRICE,N,VILLAGE,FRANKLIN
BSI00391059,391059,BROADVIEW HEIGHTS,N,CITY,CUYAHOGA
BSI00391060,391060,BROOK PARK,N,CITY,CUYAHOGA
BSI00391061,391061,BROOKLYN,N,CITY,CUYAHOGA
BSI00391062,391062,BROOKLYN HEIGHTS,N,VILLAGE,CUYAHOGA
BSI00391063,391063,BROOKVILLE,N,CITY,MONTGOMERY
BSI00391064,391064,BRUNSWICK,N,CITY,MEDINA
BSI00391065,391065,BRYAN,N,CITY,WILLIAMS
BSI00391066,391066,BUCYRUS,N,CITY,CRAWFORD
BSI00391067,391067,BURTON,N,VILLAGE,GEAUGA
BSI00391068,391068,BUTLER,N,VILLAGE,RICHLAND
BSI00391069,391069,BYESVILLE,N,VILLAGE,GUERNSEY
BSI00391070,391070,CADIZ,N,VILLAGE,HARRISON
BSI00391071,391071,CAMBRIDGE,N,CITY,GUERNSEY
BSI00391072,391072,CAMPBELL,N,CITY,MAHONING
BSI00391073,391073,CANAL FULTON,N,CITY,STARK
BSI00391074,391074,CANAL WINCHESTER,N,VILLAGE,FRANKLIN
BSI00391075,391075,CANFIELD,N,CITY,MAHONING
BSI00391076,391076,CANTON,N,CITY,STARK
BSI00391077,391077,CARDINGTON,N,VILLAGE,MORROW
BSI00391078,391078,CAREY,N,VILLAGE,WYANDOT
BSI00391079,391079,CARLISLE,N,CITY,WARREN
BSI00391080,391080,CARROLLTON,N,VILLAGE,CARROLL
BSI00391081,391081,CEDARVILLE,N,VILLAGE,GREENE
BSI00391082,391082,CELINA,N,CITY,MERCER
BSI00391083,391083,CENTERBURG,N,VILLAGE,KNOX
BSI00391084,391084,CENTERVILLE,N,CITY,MONTGOMERY
BSI00391085,391085,CHAGRIN FALLS,N,VILLAGE,CUYAHOGA
BSI00391086,391086,CHARDON,N,CITY,GEAUGA
BSI00391087,391087,CHEVIOT,N,CITY,HAMILTON
BSI00391088,391088,CHILLICOTHE,N,CITY,ROSS
BSI00391089,391089,CINCINNATI,N,CITY,HAMILTON
BSI00391090,391090,CIRCLEVILLE,N,CITY,PICKAWAY
BSI00391091,391091,CLAY CENTER,N,VILLAGE,OTTAWA
BSI00391092,391092,CLEVELAND,N,CITY,CUYAHOGA
BSI00391093,391093,CLEVELAND HEIGHTS,N,CITY,CUYAHOGA
BSI00391094,391094,CLYDE,N,CITY,SANDUSKY
BSI00391095,391095,COAL GROVE,N,VILLAGE,LAWRENCE
BSI00391096,391096,COLDWATER,N,VILLAGE,MERCER
BSI00391097,391097,COLUMBIANA,N,CITY,COLUMBIANA
BSI00391098,391098,COLUMBUS,N,CITY,FRANKLIN
BSI00391099,391099,COLUMBUS GROVE,N,VILLAGE,PUTNAM
BSI00391100,391100,CONNEAUT,N,CITY,ASHTABULA
BSI00391101,391101,CONVOY,N,VILLAGE,VAN WERT
BSI00391102,391102,COSHOCTON,N,CITY,COSHOCTON
BSI00391103,391103,COVINGTON,N,VILLAGE,MIAMI
BSI00391104,391104,CRAIG BEACH,N,CITY,MAHONING
BSI00391105,391105,CRESTLINE,N,CITY,CRAWFORD
BSI00391106,391106,CROOKSVILLE,N,VILLAGE,PERRY
BSI00391107,391107,CUYAHOGA FALLS,N,CITY,SUMMIT
BSI00391108,391108,CUYAHOGA HEIGHTS,N,VILLAGE,CUYAHOGA
BSI00391109,391109,CYGNET,N,VILLAGE,WOOD
BSI00391110,391110,DALTON,N,VILLAGE,WAYNE
BSI00391111,391111,DANVILLE,N,VILLAGE,KNOX
BSI00391112,391112,DAYTON,N,CITY,MONTGOMERY
BSI00391113,391113,DEER PARK,N,CITY,HAMILTON
BSI00391114,391114,DEFIANCE,N,CITY,DEFIANCE
BSI00391115,391115,DEGRAFF,N,VILLAGE,LOGAN
BSI00391116,391116,DELAWARE,N,CITY,DELAWARE
BSI00391117,391117,DELPHOS,N,CITY,ALLEN
BSI00391118,391118,DELTA,N,VILLAGE,FULTON
BSI00391119,391119,DENNISON,N,VILLAGE,TUSCARAWAS
BSI00391120,391120,DESHLER,N,VILLAGE,HENRY
BSI00391121,391121,DOVER,N,CITY,TUSCARAWAS
BSI00391122,391122,DOYLESTOWN,N,VILLAGE,WAYNE
BSI00391123,391123,DRESDEN,N,VILLAGE,MUSKINGUM
BSI00391124,391124,DUBLIN,N,CITY,FRANKLIN
BSI00391125,391125,EAST CANTON,N,VILLAGE,STARK
BSI00391126,391126,EAST CLEVELAND,N,CITY,CUYAHOGA
BSI00391127,391127,EAST LIVERPOOL,N,CITY,COLUMBIANA
BSI00391128,391128,EAST PALESTINE,N,VILLAGE,COLUMBIANA
BSI00391129,391129,EASTLAKE,N,CITY,LAKE
BSI00391130,391130,EATON,N,CITY,PREBLE
BSI00391131,391131,EDGERTON,N,VILLAGE,WILLIAMS
BSI00391132,391132,EDON,N,VILLAGE,WILLIAMS
BSI00391133,391133,ELMORE,N,VILLAGE,OTTAWA
BSI00391134,391134,ELMWOOD PLACE,N,VILLAGE,HAMILTON
BSI00391135,391135,ELYRIA,N,CITY,LORAIN
BSI00391136,391136,ENGLEWOOD,N,CITY,MONTGOMERY
BSI00391137,391137,EUCLID,N,CITY,CUYAHOGA
BSI00391138,391138,EVENDALE,N,VILLAGE,HAMILTON
BSI00391139,391139,FAIRBORN,N,CITY,GREENE
BSI00391140,391140,FAIRFAX,N,VILLAGE,HAMILTON
BSI00391141,391141,FAIRFIELD,N,CITY,BUTLER
BSI00391142,391142,FAIRLAWN,N,CITY,SUMMIT
BSI00391143,391143,FAIRPORT HARBOR,N,VILLAGE,LAKE
BSI00391144,391144,FAIRVIEW PARK,N,CITY,CUYAHOGA
BSI00391145,391145,FARMERSVILLE,N,VILLAGE,MONTGOMERY
BSI00391146,391146,FAYETTE,N,VILLAGE,FULTON
BSI00391147,391147,FELICITY,N,VILLAGE,CLERMONT
BSI00391148,391148,FINDLAY,N,CITY,HANCOCK
BSI00391149,391149,FOREST,N,VILLAGE,HARDIN
BSI00391150,391150,FOREST PARK,N,CITY,HAMILTON
BSI00391151,391151,FORT LORAMIE,N,VILLAGE,SHELBY
BSI00391152,391152,FORT RECOVERY,N,VILLAGE,MERCER
BSI00391153,391153,FOSTORIA,N,CITY,HANCOCK
BSI00391154,391154,FRANKLIN,N,CITY,WARREN
BSI00391155,391155,FREDERICKTOWN,N,VILLAGE,KNOX
BSI00391156,391156,FREMONT,N,CITY,SANDUSKY
BSI00391157,391157,GAHANNA,N,CITY,FRANKLIN
BSI00391158,391158,GALENA,N,VILLAGE,DELAWARE
BSI00391159,391159,GALION,N,CITY,CRAWFORD
BSI00391160,391160,GALLIPOLIS,N,VILLAGE,GALLIA
BSI00391161,391161,GAMBIER,N,VILLAGE,KNOX
BSI00391162,391162,GARFIELD HEIGHTS,N,CITY,CUYAHOGA
BSI00391163,391163,GARRETTSVILLE,N,VILLAGE,PORTAGE
BSI00391164,391164,GATES MILLS,N,VILLAGE,CUYAHOGA
BSI00391165,391165,GENEVA,N,CITY,ASHTABULA
BSI00391166,391166,GENEVA-ON-THE-LAKE,N,VILLAGE,ASHTABULA
BSI00391167,391167,GENOA,N,VILLAGE,OTTAWA
BSI00391168,391168,GEORGETOWN,N,VILLAGE,BROWN
BSI00391169,391169,GERMANTOWN,N,VILLAGE,MONTGOMERY
BSI00391170,391170,GIBSONBURG,N,VILLAGE,SANDUSKY
BSI00391171,391171,GIRARD,N,CITY,TRUMBULL
BSI00391172,391172,GLANDORF,N,VILLAGE,PUTNAM
BSI00391173,391173,GLENWILLOW,N,VILLAGE,CUYAHOGA
BSI00391174,391174,GNADENHUTTEN,N,VILLAGE,TUSCARAWAS
BSI00391175,391175,GOLF MANOR,N,VILLAGE,HAMILTON
BSI00391176,391176,GRAFTON,N,VILLAGE,LORAIN
BSI00391177,391177,GRAND RAPIDS,N,VILLAGE,WOOD
BSI00391178,391178,GRAND RIVER,N,VILLAGE,LAKE
BSI00391179,391179,GRANDVIEW HEIGHTS,N,CITY,FRANKLIN
BSI00391180,391180,GRANVILLE,N,VILLAGE,LICKING
BSI00391181,391181,GREEN,N,CITY,SUMMIT
BSI00391182,391182,GREEN SPRINGS,N,VILLAGE,SANDUSKY
BSI00391183,391183,GREENFIELD,N,CITY,HIGHLAND
BSI00391184,391184,GREENHILLS,N,VILLAGE,HAMILTON
BSI00391185,391185,GREENVILLE,N,CITY,DARKE
BSI00391186,391186,GREENWICH,N,VILLAGE,HURON
BSI00391187,391187,GROVE CITY,N,CITY,FRANKLIN
BSI00391188,391188,GROVEPORT,N,VILLAGE,FRANKLIN
BSI00391189,391189,HAMILTON,N,CITY,BUTLER
BSI00391190,391190,HAMLER,N,VILLAGE,HENRY
BSI00391191,391191,HARRISON,N,CITY,HAMILTON
BSI00391192,391192,HARTVILLE,N,VILLAGE,STARK
BSI00391193,391193,HASKINS,N,VILLAGE,WOOD
BSI00391194,391194,HEATH,N,CITY,LICKING
BSI00391195,391195,HICKSVILLE,N,VILLAGE,DEFIANCE
BSI00391196,391196,HIGHLAND HEIGHTS,N,CITY,CUYAHOGA
BSI00391197,391197,HIGHLAND HILLS,N,VILLAGE,CUYAHOGA
BSI00391198,391198,HILLIARD,N,CITY,FRANKLIN
BSI00391199,391199,HILLSBORO,N,CITY,HIGHLAND
BSI00391200,391200,HIRAM,N,VILLAGE,PORTAGE
BSI00391201,391201,HOLGATE,N,VILLAGE,HENRY
BSI00391202,391202,HOLLAND,N,VILLAGE,LUCAS
BSI00391203,391203,HOPEDALE,N,VILLAGE,HARRISON
BSI00391204,391204,HUBBARD,N,CITY,TRUMBULL
BSI00391205,391205,HUBER HEIGHTS,N,CITY,MONTGOMERY
BSI00391206,391206,HUDSON,N,CITY,SUMMIT
BSI00391207,391207,HUNTING VALLEY,N,VILLAGE,CUYAHOGA
BSI00391208,391208,HUNTSVILLE,N,VILLAGE,LOGAN
BSI00391209,391209,HURON,N,CITY,ERIE
BSI00391210,391210,INDEPENDENCE,N,CITY,CUYAHOGA
BSI00391211,391211,IRONTON,N,CITY,LAWRENCE
BSI00391212,391212,JACKSON CENTER,N,VILLAGE,SHELBY
BSI00391213,391213,JAMESTOWN,N,VILLAGE,GREENE
BSI00391214,391214,JEFFERSON,N,VILLAGE,ASHTABULA
BSI00391215,391215,JEFFERSONVILLE,N,VILLAGE,FAYETTE
BSI00391216,391216,JEWETT,N,VILLAGE,HARRISON
BSI00391217,391217,JOHNSTOWN,N,VILLAGE,LICKING
BSI00391218,391218,KALIDA,N,VILLAGE,PUTNAM
BSI00391219,391219,KENT,N,CITY,PORTAGE
BSI00391220,391220,KENTON,N,CITY,HARDIN
BSI00391221,391221,KETTERING MONTGOMERY-GREENE,N,CITY,MONTGOMERY
BSI00391222,391222,KIRBY,N,VILLAGE,WYANDOT
BSI00391223,391223,KIRTLAND,N,CITY,LAKE
BSI00391224,391224,LAGRANGE,N,VILLAGE,LORAIN
BSI00391225,391225,LAKEMORE,N,VILLAGE,SUMMIT
BSI00391226,391226,LAKEVIEW,N,VILLAGE,LOGAN
BSI00391227,391227,LAKEWOOD,N,CITY,CUYAHOGA
BSI00391228,391228,LANCASTER,N,CITY,FAIRFIELD
BSI00391229,391229,LEBANON,N,CITY,WARREN
BSI00391230,391230,LEETONIA,N,VILLAGE,COLUMBIANA
BSI00391231,391231,LEIPSIC,N,VILLAGE,PUTNAM
BSI00391232,391232,LEWISBURG,N,VILLAGE,PREBLE
BSI00391233,391233,LEXINGTON,N,VILLAGE,RICHLAND
BSI00391234,391234,LIBERTY CENTER,N,VILLAGE,HENRY
BSI00391235,391235,LIMA,N,CITY,ALLEN
BSI00391236,391236,LINCOLN HEIGHTS,N,VILLAGE,HAMILTON
BSI00391237,391237,LINNDALE,N,VILLAGE,CUYAHOGA
BSI00391238,391238,LISBON,N,VILLAGE,COLUMBIANA
BSI00391239,391239,LITHOPOLIS,N,VILLAGE,FAIRFIELD
BSI00391240,391240,LOCKLAND,N,VILLAGE,HAMILTON
BSI00391241,391241,LOGAN,N,CITY,HOCKING
BSI00391242,391242,LONDON,N,CITY,MADISON
BSI00391243,391243,LORAIN,N,CITY,LORAIN
BSI00391244,391244,LORDSTOWN,N,VILLAGE,TRUMBULL
BSI00391245,391245,LOUDONVILLE,N,VILLAGE,ASHLAND
BSI00391246,391246,LOUISVILLE,N,CITY,STARK
BSI00391247,391247,LOVELAND,N,CITY,HAMILTON
BSI00391248,391248,LOWELLVILLE,N,VILLAGE,MAHONING
BSI00391249,391249,LUCKEY,N,VILLAGE,WOOD
BSI00391250,391250,LYNDHURST,N,CITY,CUYAHOGA
BSI00391251,391251,MACEDONIA,N,CITY,SUMMIT
BSI00391252,391252,MADEIRA,N,CITY,HAMILTON
BSI00391253,391253,MADISON,N,VILLAGE,LAKE
BSI00391254,391254,MALINTA,N,VILLAGE,HENRY
BSI00391255,391255,MALTA,N,VILLAGE,MORGAN
BSI00391256,391256,MANCHESTER,N,VILLAGE,ADAMS
