authority,taxType,taxTypeName,payment,paymentName
0,527,NON-COURT ORDERED STUDENT LOAN,D061,MENTAL HLTH COVERAGE FOR DEPENDENT
0,527,NON-COURT ORDERED STUDENT LOAN,D062,MANDATORY RETIREMENT CONTRIBUTION
0,527,NON-COURT ORDERED STUDENT LOAN,E002,PAY ADVANCES
0,527,NON-COURT ORDERED STUDENT LOAN,E005,BACK PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E006,BONUSES
0,527,NON-COURT ORDERED STUDENT LOAN,E010,COMMISSIONS
0,527,NON-COURT ORDERED STUDENT LOAN,E014,DISMISSAL/SEVERANCE
0,527,NON-COURT ORDERED STUDENT LOAN,E021,GOLDEN PARACHUTE
0,527,NON-COURT ORDERED STUDENT LOAN,E023,GUARANTEED WAGE
0,527,NON-COURT ORDERED STUDENT LOAN,E024,JURY DUTY PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E027,SUPPLEMENTAL MILITARY PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E031,OVERTIME
0,527,NON-COURT ORDERED STUDENT LOAN,E034,PROBATIONARY PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E035,REGULAR WAGES
0,527,NON-COURT ORDERED STUDENT LOAN,E037,SICK/DISABILITY PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E038,STANDBY/IDLE TIME
0,527,NON-COURT ORDERED STUDENT LOAN,E041,SUPPLEMENTAL UNEMPLOYMENT
0,527,NON-COURT ORDERED STUDENT LOAN,E043,TIPS
0,527,NON-COURT ORDERED STUDENT LOAN,E047,VACATION PAY
0,527,NON-COURT ORDERED STUDENT LOAN,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
0,527,NON-COURT ORDERED STUDENT LOAN,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
0,527,NON-COURT ORDERED STUDENT LOAN,E087,MINIMUM WAGE MAKEUP
0,527,NON-COURT ORDERED STUDENT LOAN,P007,DENTAL INSURANCE (SEC 125)
0,527,NON-COURT ORDERED STUDENT LOAN,P009,HEALTH INSURANCE (SEC 125)
0,527,NON-COURT ORDERED STUDENT LOAN,P057,SAME-SEX PARTNER DNTL INS (SEC 125)
0,527,NON-COURT ORDERED STUDENT LOAN,P059,SAME-SEX PARTNER MED INS (SEC 125)
0,527,NON-COURT ORDERED STUDENT LOAN,P060,VISION INSURANCE (SEC 125)
0,527,NON-COURT ORDERED STUDENT LOAN,P061,SAME-SEX PARTNER VISION
0,600,TOTAL SUPPORT,C001,TIP CREDIT
0,600,TOTAL SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
0,600,TOTAL SUPPORT,E002,PAY ADVANCES
0,600,TOTAL SUPPORT,E005,BACK PAY
0,600,TOTAL SUPPORT,E006,BONUSES
0,600,TOTAL SUPPORT,E010,COMMISSIONS
0,600,TOTAL SUPPORT,E014,DISMISSAL/SEVERANCE
0,600,TOTAL SUPPORT,E021,GOLDEN PARACHUTE
0,600,TOTAL SUPPORT,E023,GUARANTEED WAGE
0,600,TOTAL SUPPORT,E024,JURY DUTY PAY
0,600,TOTAL SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
0,600,TOTAL SUPPORT,E031,OVERTIME
0,600,TOTAL SUPPORT,E034,PROBATIONARY PAY
0,600,TOTAL SUPPORT,E035,REGULAR WAGES
0,600,TOTAL SUPPORT,E037,SICK/DISABILITY PAY
0,600,TOTAL SUPPORT,E038,STANDBY/IDLE TIME
0,600,TOTAL SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
0,600,TOTAL SUPPORT,E047,VACATION PAY
0,600,TOTAL SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
0,600,TOTAL SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,502,CURRENT SUPPORT,C001,TIP CREDIT
10000,502,CURRENT SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,502,CURRENT SUPPORT,E002,PAY ADVANCES
10000,502,CURRENT SUPPORT,E005,BACK PAY
10000,502,CURRENT SUPPORT,E006,BONUSES
10000,502,CURRENT SUPPORT,E010,COMMISSIONS
10000,502,CURRENT SUPPORT,E014,DISMISSAL/SEVERANCE
10000,502,CURRENT SUPPORT,E021,GOLDEN PARACHUTE
10000,502,CURRENT SUPPORT,E023,GUARANTEED WAGE
10000,502,CURRENT SUPPORT,E024,JURY DUTY PAY
10000,502,CURRENT SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,502,CURRENT SUPPORT,E031,OVERTIME
10000,502,CURRENT SUPPORT,E034,PROBATIONARY PAY
10000,502,CURRENT SUPPORT,E035,REGULAR WAGES
10000,502,CURRENT SUPPORT,E037,SICK/DISABILITY PAY
10000,502,CURRENT SUPPORT,E038,STANDBY/IDLE TIME
10000,502,CURRENT SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,502,CURRENT SUPPORT,E047,VACATION PAY
10000,502,CURRENT SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,502,CURRENT SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,504,STATE TAX LEVY,C001,TIP CREDIT
10000,504,STATE TAX LEVY,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,504,STATE TAX LEVY,E002,PAY ADVANCES
10000,504,STATE TAX LEVY,E005,BACK PAY
10000,504,STATE TAX LEVY,E006,BONUSES
10000,504,STATE TAX LEVY,E010,COMMISSIONS
10000,504,STATE TAX LEVY,E014,DISMISSAL/SEVERANCE
10000,504,STATE TAX LEVY,E021,GOLDEN PARACHUTE
10000,504,STATE TAX LEVY,E023,GUARANTEED WAGE
10000,504,STATE TAX LEVY,E024,JURY DUTY PAY
10000,504,STATE TAX LEVY,E027,SUPPLEMENTAL MILITARY PAY
10000,504,STATE TAX LEVY,E031,OVERTIME
10000,504,STATE TAX LEVY,E034,PROBATIONARY PAY
10000,504,STATE TAX LEVY,E035,REGULAR WAGES
10000,504,STATE TAX LEVY,E037,SICK/DISABILITY PAY
10000,504,STATE TAX LEVY,E038,STANDBY/IDLE TIME
10000,504,STATE TAX LEVY,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,504,STATE TAX LEVY,E047,VACATION PAY
10000,504,STATE TAX LEVY,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
10000,504,STATE TAX LEVY,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,504,STATE TAX LEVY,E087,MINIMUM WAGE MAKEUP
10000,507,CREDITOR GARNISHMENT,C001,TIP CREDIT
10000,507,CREDITOR GARNISHMENT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,507,CREDITOR GARNISHMENT,E002,PAY ADVANCES
10000,507,CREDITOR GARNISHMENT,E005,BACK PAY
10000,507,CREDITOR GARNISHMENT,E006,BONUSES
10000,507,CREDITOR GARNISHMENT,E010,COMMISSIONS
10000,507,CREDITOR GARNISHMENT,E014,DISMISSAL/SEVERANCE
10000,507,CREDITOR GARNISHMENT,E021,GOLDEN PARACHUTE
10000,507,CREDITOR GARNISHMENT,E023,GUARANTEED WAGE
10000,507,CREDITOR GARNISHMENT,E024,JURY DUTY PAY
10000,507,CREDITOR GARNISHMENT,E027,SUPPLEMENTAL MILITARY PAY
10000,507,CREDITOR GARNISHMENT,E031,OVERTIME
10000,507,CREDITOR GARNISHMENT,E034,PROBATIONARY PAY
10000,507,CREDITOR GARNISHMENT,E035,REGULAR WAGES
10000,507,CREDITOR GARNISHMENT,E037,SICK/DISABILITY PAY
10000,507,CREDITOR GARNISHMENT,E038,STANDBY/IDLE TIME
10000,507,CREDITOR GARNISHMENT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,507,CREDITOR GARNISHMENT,E047,VACATION PAY
10000,507,CREDITOR GARNISHMENT,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
10000,507,CREDITOR GARNISHMENT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,507,CREDITOR GARNISHMENT,E087,MINIMUM WAGE MAKEUP
10000,510,CURRENT SUPPORT ARREARS,C001,TIP CREDIT
10000,510,CURRENT SUPPORT ARREARS,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,510,CURRENT SUPPORT ARREARS,E002,PAY ADVANCES
10000,510,CURRENT SUPPORT ARREARS,E005,BACK PAY
10000,510,CURRENT SUPPORT ARREARS,E006,BONUSES
10000,510,CURRENT SUPPORT ARREARS,E010,COMMISSIONS
10000,510,CURRENT SUPPORT ARREARS,E014,DISMISSAL/SEVERANCE
10000,510,CURRENT SUPPORT ARREARS,E021,GOLDEN PARACHUTE
10000,510,CURRENT SUPPORT ARREARS,E023,GUARANTEED WAGE
10000,510,CURRENT SUPPORT ARREARS,E024,JURY DUTY PAY
10000,510,CURRENT SUPPORT ARREARS,E027,SUPPLEMENTAL MILITARY PAY
10000,510,CURRENT SUPPORT ARREARS,E031,OVERTIME
10000,510,CURRENT SUPPORT ARREARS,E034,PROBATIONARY PAY
10000,510,CURRENT SUPPORT ARREARS,E035,REGULAR WAGES
10000,510,CURRENT SUPPORT ARREARS,E037,SICK/DISABILITY PAY
10000,510,CURRENT SUPPORT ARREARS,E038,STANDBY/IDLE TIME
10000,510,CURRENT SUPPORT ARREARS,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,510,CURRENT SUPPORT ARREARS,E047,VACATION PAY
10000,510,CURRENT SUPPORT ARREARS,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,510,CURRENT SUPPORT ARREARS,E087,MINIMUM WAGE MAKEUP
10000,511,MEDICAL SUPPORT,C001,TIP CREDIT
10000,511,MEDICAL SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,511,MEDICAL SUPPORT,E002,PAY ADVANCES
10000,511,MEDICAL SUPPORT,E005,BACK PAY
10000,511,MEDICAL SUPPORT,E006,BONUSES
10000,511,MEDICAL SUPPORT,E010,COMMISSIONS
10000,511,MEDICAL SUPPORT,E014,DISMISSAL/SEVERANCE
10000,511,MEDICAL SUPPORT,E021,GOLDEN PARACHUTE
10000,511,MEDICAL SUPPORT,E023,GUARANTEED WAGE
10000,511,MEDICAL SUPPORT,E024,JURY DUTY PAY
10000,511,MEDICAL SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,511,MEDICAL SUPPORT,E031,OVERTIME
10000,511,MEDICAL SUPPORT,E034,PROBATIONARY PAY
10000,511,MEDICAL SUPPORT,E035,REGULAR WAGES
10000,511,MEDICAL SUPPORT,E037,SICK/DISABILITY PAY
10000,511,MEDICAL SUPPORT,E038,STANDBY/IDLE TIME
10000,511,MEDICAL SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,511,MEDICAL SUPPORT,E047,VACATION PAY
10000,511,MEDICAL SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,511,MEDICAL SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,512,MEDICAL SUPPORT ARREARS,C001,TIP CREDIT
10000,512,MEDICAL SUPPORT ARREARS,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,512,MEDICAL SUPPORT ARREARS,E002,PAY ADVANCES
10000,512,MEDICAL SUPPORT ARREARS,E005,BACK PAY
10000,512,MEDICAL SUPPORT ARREARS,E006,BONUSES
10000,512,MEDICAL SUPPORT ARREARS,E010,COMMISSIONS
10000,512,MEDICAL SUPPORT ARREARS,E014,DISMISSAL/SEVERANCE
10000,512,MEDICAL SUPPORT ARREARS,E021,GOLDEN PARACHUTE
10000,512,MEDICAL SUPPORT ARREARS,E023,GUARANTEED WAGE
10000,512,MEDICAL SUPPORT ARREARS,E024,JURY DUTY PAY
10000,512,MEDICAL SUPPORT ARREARS,E027,SUPPLEMENTAL MILITARY PAY
10000,512,MEDICAL SUPPORT ARREARS,E031,OVERTIME
10000,512,MEDICAL SUPPORT ARREARS,E034,PROBATIONARY PAY
10000,512,MEDICAL SUPPORT ARREARS,E035,REGULAR WAGES
10000,512,MEDICAL SUPPORT ARREARS,E037,SICK/DISABILITY PAY
10000,512,MEDICAL SUPPORT ARREARS,E038,STANDBY/IDLE TIME
10000,512,MEDICAL SUPPORT ARREARS,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,512,MEDICAL SUPPORT ARREARS,E047,VACATION PAY
10000,512,MEDICAL SUPPORT ARREARS,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,512,MEDICAL SUPPORT ARREARS,E087,MINIMUM WAGE MAKEUP
10000,513,SPOUSAL SUPPORT,C001,TIP CREDIT
10000,513,SPOUSAL SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,513,SPOUSAL SUPPORT,E002,PAY ADVANCES
10000,513,SPOUSAL SUPPORT,E005,BACK PAY
10000,513,SPOUSAL SUPPORT,E006,BONUSES
10000,513,SPOUSAL SUPPORT,E010,COMMISSIONS
10000,513,SPOUSAL SUPPORT,E014,DISMISSAL/SEVERANCE
10000,513,SPOUSAL SUPPORT,E021,GOLDEN PARACHUTE
10000,513,SPOUSAL SUPPORT,E023,GUARANTEED WAGE
10000,513,SPOUSAL SUPPORT,E024,JURY DUTY PAY
10000,513,SPOUSAL SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,513,SPOUSAL SUPPORT,E031,OVERTIME
10000,513,SPOUSAL SUPPORT,E034,PROBATIONARY PAY
10000,513,SPOUSAL SUPPORT,E035,REGULAR WAGES
10000,513,SPOUSAL SUPPORT,E037,SICK/DISABILITY PAY
10000,513,SPOUSAL SUPPORT,E038,STANDBY/IDLE TIME
10000,513,SPOUSAL SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,513,SPOUSAL SUPPORT,E047,VACATION PAY
10000,513,SPOUSAL SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,513,SPOUSAL SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,514,SPOUSAL SUPPORT ARREARS,C001,TIP CREDIT
10000,514,SPOUSAL SUPPORT ARREARS,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,514,SPOUSAL SUPPORT ARREARS,E002,PAY ADVANCES
10000,514,SPOUSAL SUPPORT ARREARS,E005,BACK PAY
10000,514,SPOUSAL SUPPORT ARREARS,E006,BONUSES
10000,514,SPOUSAL SUPPORT ARREARS,E010,COMMISSIONS
10000,514,SPOUSAL SUPPORT ARREARS,E014,DISMISSAL/SEVERANCE
10000,514,SPOUSAL SUPPORT ARREARS,E021,GOLDEN PARACHUTE
10000,514,SPOUSAL SUPPORT ARREARS,E023,GUARANTEED WAGE
10000,514,SPOUSAL SUPPORT ARREARS,E024,JURY DUTY PAY
10000,514,SPOUSAL SUPPORT ARREARS,E027,SUPPLEMENTAL MILITARY PAY
10000,514,SPOUSAL SUPPORT ARREARS,E031,OVERTIME
10000,514,SPOUSAL SUPPORT ARREARS,E034,PROBATIONARY PAY
10000,514,SPOUSAL SUPPORT ARREARS,E035,REGULAR WAGES
10000,514,SPOUSAL SUPPORT ARREARS,E037,SICK/DISABILITY PAY
10000,514,SPOUSAL SUPPORT ARREARS,E038,STANDBY/IDLE TIME
10000,514,SPOUSAL SUPPORT ARREARS,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,514,SPOUSAL SUPPORT ARREARS,E047,VACATION PAY
10000,514,SPOUSAL SUPPORT ARREARS,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,514,SPOUSAL SUPPORT ARREARS,E087,MINIMUM WAGE MAKEUP
10000,516,OUT OF STATE SUPPORT,C001,TIP CREDIT
10000,516,OUT OF STATE SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,516,OUT OF STATE SUPPORT,E002,PAY ADVANCES
10000,516,OUT OF STATE SUPPORT,E005,BACK PAY
10000,516,OUT OF STATE SUPPORT,E006,BONUSES
10000,516,OUT OF STATE SUPPORT,E010,COMMISSIONS
10000,516,OUT OF STATE SUPPORT,E014,DISMISSAL/SEVERANCE
10000,516,OUT OF STATE SUPPORT,E021,GOLDEN PARACHUTE
10000,516,OUT OF STATE SUPPORT,E023,GUARANTEED WAGE
10000,516,OUT OF STATE SUPPORT,E024,JURY DUTY PAY
10000,516,OUT OF STATE SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,516,OUT OF STATE SUPPORT,E031,OVERTIME
10000,516,OUT OF STATE SUPPORT,E034,PROBATIONARY PAY
10000,516,OUT OF STATE SUPPORT,E035,REGULAR WAGES
10000,516,OUT OF STATE SUPPORT,E037,SICK/DISABILITY PAY
10000,516,OUT OF STATE SUPPORT,E038,STANDBY/IDLE TIME
10000,516,OUT OF STATE SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,516,OUT OF STATE SUPPORT,E047,VACATION PAY
10000,516,OUT OF STATE SUPPORT,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
10000,516,OUT OF STATE SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,516,OUT OF STATE SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,517,STATE STUDENT LOAN,C001,TIP CREDIT
10000,517,STATE STUDENT LOAN,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,517,STATE STUDENT LOAN,E002,PAY ADVANCES
10000,517,STATE STUDENT LOAN,E005,BACK PAY
10000,517,STATE STUDENT LOAN,E006,BONUSES
10000,517,STATE STUDENT LOAN,E010,COMMISSIONS
10000,517,STATE STUDENT LOAN,E014,DISMISSAL/SEVERANCE
10000,517,STATE STUDENT LOAN,E021,GOLDEN PARACHUTE
10000,517,STATE STUDENT LOAN,E023,GUARANTEED WAGE
10000,517,STATE STUDENT LOAN,E024,JURY DUTY PAY
10000,517,STATE STUDENT LOAN,E027,SUPPLEMENTAL MILITARY PAY
10000,517,STATE STUDENT LOAN,E031,OVERTIME
10000,517,STATE STUDENT LOAN,E034,PROBATIONARY PAY
10000,517,STATE STUDENT LOAN,E035,REGULAR WAGES
10000,517,STATE STUDENT LOAN,E037,SICK/DISABILITY PAY
10000,517,STATE STUDENT LOAN,E038,STANDBY/IDLE TIME
10000,517,STATE STUDENT LOAN,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,517,STATE STUDENT LOAN,E047,VACATION PAY
10000,517,STATE STUDENT LOAN,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
10000,517,STATE STUDENT LOAN,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,517,STATE STUDENT LOAN,E087,MINIMUM WAGE MAKEUP
10000,519,SUPPORT EMPLOYER FEE,E087,MINIMUM WAGE MAKEUP
10000,528,LUMP SUM SUPPORT,C001,TIP CREDIT
10000,528,LUMP SUM SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,528,LUMP SUM SUPPORT,E002,PAY ADVANCES
10000,528,LUMP SUM SUPPORT,E005,BACK PAY
10000,528,LUMP SUM SUPPORT,E006,BONUSES
10000,528,LUMP SUM SUPPORT,E010,COMMISSIONS
10000,528,LUMP SUM SUPPORT,E014,DISMISSAL/SEVERANCE
10000,528,LUMP SUM SUPPORT,E021,GOLDEN PARACHUTE
10000,528,LUMP SUM SUPPORT,E023,GUARANTEED WAGE
10000,528,LUMP SUM SUPPORT,E024,JURY DUTY PAY
10000,528,LUMP SUM SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,528,LUMP SUM SUPPORT,E031,OVERTIME
10000,528,LUMP SUM SUPPORT,E034,PROBATIONARY PAY
10000,528,LUMP SUM SUPPORT,E035,REGULAR WAGES
10000,528,LUMP SUM SUPPORT,E037,SICK/DISABILITY PAY
10000,528,LUMP SUM SUPPORT,E038,STANDBY/IDLE TIME
10000,528,LUMP SUM SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,528,LUMP SUM SUPPORT,E047,VACATION PAY
10000,528,LUMP SUM SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,528,LUMP SUM SUPPORT,E087,MINIMUM WAGE MAKEUP
10000,600,TOTAL SUPPORT,C001,TIP CREDIT
10000,600,TOTAL SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
10000,600,TOTAL SUPPORT,E002,PAY ADVANCES
10000,600,TOTAL SUPPORT,E005,BACK PAY
10000,600,TOTAL SUPPORT,E006,BONUSES
10000,600,TOTAL SUPPORT,E010,COMMISSIONS
10000,600,TOTAL SUPPORT,E014,DISMISSAL/SEVERANCE
10000,600,TOTAL SUPPORT,E021,GOLDEN PARACHUTE
10000,600,TOTAL SUPPORT,E023,GUARANTEED WAGE
10000,600,TOTAL SUPPORT,E024,JURY DUTY PAY
10000,600,TOTAL SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
10000,600,TOTAL SUPPORT,E031,OVERTIME
10000,600,TOTAL SUPPORT,E034,PROBATIONARY PAY
10000,600,TOTAL SUPPORT,E035,REGULAR WAGES
10000,600,TOTAL SUPPORT,E037,SICK/DISABILITY PAY
10000,600,TOTAL SUPPORT,E038,STANDBY/IDLE TIME
10000,600,TOTAL SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
10000,600,TOTAL SUPPORT,E047,VACATION PAY
10000,600,TOTAL SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
10000,600,TOTAL SUPPORT,E087,MINIMUM WAGE MAKEUP
20000,502,CURRENT SUPPORT,C001,TIP CREDIT
20000,502,CURRENT SUPPORT,D062,MANDATORY RETIREMENT CONTRIBUTION
20000,502,CURRENT SUPPORT,E002,PAY ADVANCES
20000,502,CURRENT SUPPORT,E005,BACK PAY
20000,502,CURRENT SUPPORT,E006,BONUSES
20000,502,CURRENT SUPPORT,E010,COMMISSIONS
20000,502,CURRENT SUPPORT,E014,DISMISSAL/SEVERANCE
20000,502,CURRENT SUPPORT,E021,GOLDEN PARACHUTE
20000,502,CURRENT SUPPORT,E023,GUARANTEED WAGE
20000,502,CURRENT SUPPORT,E024,JURY DUTY PAY
20000,502,CURRENT SUPPORT,E027,SUPPLEMENTAL MILITARY PAY
20000,502,CURRENT SUPPORT,E031,OVERTIME
20000,502,CURRENT SUPPORT,E034,PROBATIONARY PAY
20000,502,CURRENT SUPPORT,E035,REGULAR WAGES
20000,502,CURRENT SUPPORT,E037,SICK/DISABILITY PAY
20000,502,CURRENT SUPPORT,E038,STANDBY/IDLE TIME
20000,502,CURRENT SUPPORT,E041,SUPPLEMENTAL UNEMPLOYMENT
20000,502,CURRENT SUPPORT,E047,VACATION PAY
20000,502,CURRENT SUPPORT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
20000,502,CURRENT SUPPORT,E087,MINIMUM WAGE MAKEUP
20000,504,STATE TAX LEVY,C001,TIP CREDIT
20000,504,STATE TAX LEVY,D062,MANDATORY RETIREMENT CONTRIBUTION
20000,504,STATE TAX LEVY,E002,PAY ADVANCES
20000,504,STATE TAX LEVY,E005,BACK PAY
20000,504,STATE TAX LEVY,E006,BONUSES
20000,504,STATE TAX LEVY,E010,COMMISSIONS
20000,504,STATE TAX LEVY,E014,DISMISSAL/SEVERANCE
20000,504,STATE TAX LEVY,E021,GOLDEN PARACHUTE
20000,504,STATE TAX LEVY,E023,GUARANTEED WAGE
20000,504,STATE TAX LEVY,E024,JURY DUTY PAY
20000,504,STATE TAX LEVY,E027,SUPPLEMENTAL MILITARY PAY
20000,504,STATE TAX LEVY,E031,OVERTIME
20000,504,STATE TAX LEVY,E034,PROBATIONARY PAY
20000,504,STATE TAX LEVY,E035,REGULAR WAGES
20000,504,STATE TAX LEVY,E037,SICK/DISABILITY PAY
20000,504,STATE TAX LEVY,E038,STANDBY/IDLE TIME
20000,504,STATE TAX LEVY,E041,SUPPLEMENTAL UNEMPLOYMENT
20000,504,STATE TAX LEVY,E047,VACATION PAY
20000,504,STATE TAX LEVY,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
20000,504,STATE TAX LEVY,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
20000,504,STATE TAX LEVY,E087,MINIMUM WAGE MAKEUP
20000,507,CREDITOR GARNISHMENT,C001,TIP CREDIT
20000,507,CREDITOR GARNISHMENT,D062,MANDATORY RETIREMENT CONTRIBUTION
20000,507,CREDITOR GARNISHMENT,E002,PAY ADVANCES
20000,507,CREDITOR GARNISHMENT,E005,BACK PAY
20000,507,CREDITOR GARNISHMENT,E006,BONUSES
20000,507,CREDITOR GARNISHMENT,E010,COMMISSIONS
20000,507,CREDITOR GARNISHMENT,E014,DISMISSAL/SEVERANCE
20000,507,CREDITOR GARNISHMENT,E021,GOLDEN PARACHUTE
20000,507,CREDITOR GARNISHMENT,E023,GUARANTEED WAGE
20000,507,CREDITOR GARNISHMENT,E024,JURY DUTY PAY
20000,507,CREDITOR GARNISHMENT,E027,SUPPLEMENTAL MILITARY PAY
20000,507,CREDITOR GARNISHMENT,E031,OVERTIME
20000,507,CREDITOR GARNISHMENT,E034,PROBATIONARY PAY
20000,507,CREDITOR GARNISHMENT,E035,REGULAR WAGES
20000,507,CREDITOR GARNISHMENT,E037,SICK/DISABILITY PAY
20000,507,CREDITOR GARNISHMENT,E038,STANDBY/IDLE TIME
20000,507,CREDITOR GARNISHMENT,E041,SUPPLEMENTAL UNEMPLOYMENT
20000,507,CREDITOR GARNISHMENT,E047,VACATION PAY
20000,507,CREDITOR GARNISHMENT,E060,3RD PARTY SICK PAY - IN HOUSE PLAN
20000,507,CREDITOR GARNISHMENT,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
20000,507,CREDITOR GARNISHMENT,E087,MINIMUM WAGE MAKEUP
20000,508,CRIMINAL RESTITUTION,C001,TIP CREDIT
20000,508,CRIMINAL RESTITUTION,D062,MANDATORY RETIREMENT CONTRIBUTION
20000,508,CRIMINAL RESTITUTION,E002,PAY ADVANCES
20000,508,CRIMINAL RESTITUTION,E005,BACK PAY
20000,508,CRIMINAL RESTITUTION,E006,BONUSES
20000,508,CRIMINAL RESTITUTION,E010,COMMISSIONS
20000,508,CRIMINAL RESTITUTION,E014,DISMISSAL/SEVERANCE
20000,508,CRIMINAL RESTITUTION,E021,GOLDEN PARACHUTE
20000,508,CRIMINAL RESTITUTION,E023,GUARANTEED WAGE
20000,508,CRIMINAL RESTITUTION,E024,JURY DUTY PAY
20000,508,CRIMINAL RESTITUTION,E027,SUPPLEMENTAL MILITARY PAY
20000,508,CRIMINAL RESTITUTION,E031,OVERTIME
20000,508,CRIMINAL RESTITUTION,E034,PROBATIONARY PAY
20000,508,CRIMINAL RESTITUTION,E035,REGULAR WAGES
20000,508,CRIMINAL RESTITUTION,E037,SICK/DISABILITY PAY
20000,508,CRIMINAL RESTITUTION,E038,STANDBY/IDLE TIME
20000,508,CRIMINAL RESTITUTION,E041,SUPPLEMENTAL UNEMPLOYMENT
20000,508,CRIMINAL RESTITUTION,E047,VACATION PAY
20000,508,CRIMINAL RESTITUTION,E068,DIFFERENTIAL PAY-ACT DUTY MILITARY
20000,508,CRIMINAL RESTITUTION,E087,MINIMUM WAGE MAKEUP
20000,510,CURRENT SUPPORT ARREARS,C001,TIP CREDIT
20000,510,CURRENT SUPPORT ARREARS,D062,MANDATORY RETIREMENT CONTRIBUTION
20000,510,CURRENT SUPPORT ARREARS,E002,PAY ADVANCES
20000,510,CURRENT SUPPORT ARREARS,E005,BACK PAY
20000,510,CURRENT SUPPORT ARREARS,E006,BONUSES
20000,510,CURRENT SUPPORT ARREARS,E010,COMMISSIONS
20000,510,CURRENT SUPPORT ARREARS,E014,DISMISSAL/SEVERANCE
20000,510,CURRENT SUPPORT ARREARS,E021,GOLDEN PARACHUTE
20000,510,CURRENT SUPPORT ARREARS,E023,GUARANTEED WAGE
20000,510,CURRENT SUPPORT ARREARS,E024,JURY DUTY PAY
